               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 130,            0.039397,           0.0083183,           0.0035054,             0.62217,             0.71101,             0.51138,             0.22369,            0.032243,           0.0052473,            0.038987,           0.0064816,           0.0064816,           0.0064816
                 131,            0.037096,            0.007955,           0.0027112,             0.49554,             0.68796,             0.42597,             0.17379,            0.034199,             0.00551,            0.035031,           0.0064356,           0.0064356,           0.0064356
                 132,            0.035599,           0.0082404,           0.0026611,             0.20087,             0.44391,             0.16894,            0.050023,            0.046376,           0.0059289,            0.047925,           0.0063895,           0.0063895,           0.0063895
                 133,            0.035933,           0.0078446,            0.002732,             0.10336,             0.55545,            0.085432,             0.02248,             0.05341,           0.0059683,            0.017398,           0.0063432,           0.0063432,           0.0063432
                 134,            0.035476,           0.0085225,           0.0024529,              0.6188,             0.70192,             0.52358,             0.26084,             0.03288,           0.0050258,            0.036704,           0.0062969,           0.0062969,           0.0062969
                 135,            0.034578,           0.0079117,           0.0024218,             0.42048,             0.84615,             0.51959,             0.25034,            0.037276,            0.006079,            0.022444,           0.0062505,           0.0062505,           0.0062505
                 136,            0.036055,           0.0079711,           0.0020919,             0.53914,             0.78417,             0.55345,              0.1993,            0.036865,           0.0057802,            0.019951,            0.006204,            0.006204,            0.006204
                 137,            0.034873,            0.007924,           0.0028583,             0.44431,             0.72049,             0.50944,             0.23066,            0.046496,           0.0068692,            0.057994,           0.0061574,           0.0061574,           0.0061574
                 138,             0.03673,           0.0079526,           0.0031559,             0.61437,             0.63868,             0.52698,              0.1814,            0.039799,           0.0055387,            0.050023,           0.0061107,           0.0061107,           0.0061107
                 139,            0.034977,           0.0078179,           0.0030769,             0.75627,             0.65299,             0.76095,             0.37717,            0.031315,           0.0047396,             0.01699,            0.006064,            0.006064,            0.006064
                 140,            0.034256,           0.0076314,           0.0030628,             0.51744,             0.57234,             0.27332,             0.10096,            0.036337,           0.0056862,            0.058317,           0.0060172,           0.0060172,           0.0060172
                 141,            0.036467,           0.0080387,           0.0031905,             0.17794,             0.79327,             0.22129,             0.08352,             0.04334,           0.0058405,             0.10897,           0.0059704,           0.0059704,           0.0059704
                 142,            0.035815,           0.0082013,           0.0022264,             0.74408,             0.64912,             0.59094,             0.24593,            0.035533,           0.0051372,            0.049962,           0.0059235,           0.0059235,           0.0059235
                 143,            0.035241,           0.0078408,           0.0022564,            0.089977,             0.52198,            0.081628,            0.022098,            0.051732,           0.0070258,            0.030709,           0.0058766,           0.0058766,           0.0058766
                 144,            0.034592,           0.0078995,           0.0022514,             0.30711,             0.33951,             0.19437,            0.054433,            0.046993,           0.0072333,            0.057272,           0.0058296,           0.0058296,           0.0058296
                 145,             0.03594,           0.0078053,           0.0034885,             0.25673,             0.34959,             0.21724,            0.052176,            0.045608,           0.0061863,             0.05796,           0.0057826,           0.0057826,           0.0057826
                 146,            0.035239,           0.0075605,           0.0030368,             0.18156,             0.63141,             0.27071,            0.060016,            0.047105,           0.0056387,            0.023497,           0.0057355,           0.0057355,           0.0057355
                 147,            0.034257,           0.0081495,           0.0027682,             0.65045,             0.58173,             0.40053,              0.1989,            0.035378,           0.0058163,            0.057804,           0.0056884,           0.0056884,           0.0056884
                 148,            0.036619,           0.0083313,            0.004087,             0.35975,             0.52015,               0.242,            0.061547,            0.044537,           0.0062477,             0.07132,           0.0056413,           0.0056413,           0.0056413
                 149,            0.036034,           0.0083766,           0.0037394,             0.13425,             0.60714,             0.12737,            0.040802,            0.046817,           0.0077667,            0.035761,           0.0055942,           0.0055942,           0.0055942
                 150,            0.034776,           0.0084079,           0.0030806,             0.13589,             0.50472,             0.13318,             0.04031,            0.045724,           0.0064461,            0.049397,           0.0055471,           0.0055471,           0.0055471
                 151,            0.034419,           0.0077091,            0.002779,             0.10292,             0.14881,            0.065929,            0.017871,             0.05708,           0.0064932,            0.014908,              0.0055,              0.0055,              0.0055
                 152,            0.034765,           0.0080453,           0.0022574,             0.17917,             0.49318,             0.26509,            0.074105,            0.046038,           0.0061312,            0.016743,           0.0054529,           0.0054529,           0.0054529
